timestamp_ms,frame_index,gaze_x_raw,gaze_y_raw,gaze_x_smooth,gaze_y_smooth,grid_row,grid_col,section,confidence,dwell_time_ms,nrevisit_count,transition_rate,iris_size_delta,fps_actual,face_detected,calibration_quality
1787900905693,1348,0.0,0.0,0.0,0.0,-1,-1,,0.0,0,0,0.2,-0.002964123500349799,6.10567274595155,False,0.0
1787900905822,1349,0.0,0.0,0.0,0.0,-1,-1,,0.0,0,0,0.2,-0.002964123500349799,6.10664254869366,False,0.0
1787900905950,1350,0.0,0.0,0.0,0.0,-1,-1,,0.0,0,0,0.2,-0.002964123500349799,6.10763063683207,False,0.0
1787900906077,1351,0.0,0.0,0.0,0.0,-1,-1,,0.0,0,0,0.2,-0.002964123500349799,6.108650533961643,False,0.0
1787900906203,1352,0.0,0.0,0.0,0.0,-1,-1,,0.0,0,0,0.2,-0.002964123500349799,6.10969559288349,False,0.0
1787900906330,1353,0.0,0.0,0.0,0.0,-1,-1,,0.0,0,0,0.2,-0.002964123500349799,6.110705807025572,False,0.0
1787900906459,1354,0.0,0.0,0.0,0.0,-1,-1,,0.0,0,0,0.2,-0.002964123500349799,6.1116747279442185,False,0.0
1787900906587,1355,0.0,0.0,0.0,0.0,-1,-1,,0.0,0,0,0.2,-0.002964123500349799,6.1126571995427765,False,0.0
1787900906715,1356,0.0,0.0,0.0,0.0,-1,-1,,0.0,0,0,0.2,-0.002964123500349799,6.113636033461993,False,0.0
1787900906842,1357,0.0,0.0,0.0,0.0,-1,-1,,0.0,0,0,0.2,-0.002964123500349799,6.11464754833577,False,0.0
1787900906970,1358,0.0,0.0,0.0,0.0,-1,-1,,0.0,0,0,0.2,-0.002964123500349799,6.115623217484639,False,0.0
1787900907097,1359,0.0,0.0,0.0,0.0,-1,-1,,0.0,0,0,0.0,-0.002964123500349799,6.1166251907980955,False,0.0
1787900907225,1360,0.0,0.0,0.0,0.0,-1,-1,,0.0,0,0,0.0,-0.002964123500349799,6.11760068653332,False,0.0
1787900907352,1361,0.0,0.0,0.0,0.0,-1,-1,,0.0,0,0,0.0,-0.002964123500349799,6.118593140206601,False,0.0
1787900907479,1362,0.0,0.0,0.0,0.0,-1,-1,,0.0,0,0,0.0,-0.002964123500349799,6.119587139092517,False,0.0
1787900907606,1363,0.0,0.0,0.0,0.0,-1,-1,,0.0,0,0,0.0,-0.002964123500349799,6.120600492527054,False,0.0
1787900907731,1364,0.0,0.0,0.0,0.0,-1,-1,,0.0,0,0,0.0,-0.002964123500349799,6.121634127500447,False,0.0
1787900907860,1365,0.0,0.0,0.0,0.0,-1,-1,,0.0,0,0,0.0,-0.002964123500349799,6.122611203371464,False,0.0
1787900907987,1366,0.0,0.0,0.0,0.0,-1,-1,,0.0,0,0,0.0,-0.002964123500349799,6.123607730549195,False,0.0
1787900908115,1367,0.0,0.0,0.0,0.0,-1,-1,,0.0,0,0,0.0,-0.002964123500349799,6.124564256192493,False,0.0
