timestamp_ms,frame_index,capture_frame_id,gaze_x_raw,gaze_y_raw,gaze_x_smooth,gaze_y_smooth,grid_row,grid_col,section,confidence,dwell_time_ms,nrevisit_count,transition_rate,iris_size_delta,fps_actual,capture_fps,capture_age_ms,preprocess_ms,inference_ms,mapping_metrics_ms,total_processing_ms,dropped_frames_total,face_detected,gaze_status,calibration_quality,head_pitch,head_yaw,head_pose_shifted,is_blinking,total_blinks,blink_rate_bpm
1789479304753,1,1437,1554.9837703682938,579.5742834475938,1554.9837703682938,579.5742834475938,0,1,main_file,0.4659442877498955,0,0,0.2,0.0,0.0,39.62411353480271,9.42449999274686,1.0234000073978677,10.92400000197813,0.9948000079020858,12.968700000783429,0,True,on_screen,0.3188469903487545,-8.24769426592519,-1.3027591284335016,False,False,0,0.0
1789479304766,2,1438,1612.6007165292074,530.7938241148572,1593.1008900110105,547.3030381195316,0,1,main_file,0.4861509862392186,13,0,0.2,0.0,75.8081144604283,39.612100680277585,5.942300005699508,0.45619999582413584,9.659499992267229,0.6525999924633652,10.782999990624376,0,True,on_screen,0.3188469903487545,-8.267210096727638,-1.4385237589380333,False,False,0,0.0
1789479304791,3,1439,1724.039951987345,475.5837779980793,1684.7582333944447,497.099556034515,0,1,main_file,0.44482114824253227,37,0,0.2,0.0,72.18977052327395,39.614241853457095,0.09580000187270343,0.26000000070780516,7.871800000430085,0.6796000088797882,8.826799996313639,0,True,on_screen,0.3188469903487545,-8.43826973000779,-1.7856061434787083,False,False,0,0.0
1789479304807,4,1440,1890.70201981218,419.56925732672534,1828.9188838868592,442.82834693906227,0,1,main_file,0.26804301159495314,53,0,0.2,0.0,71.16516031141116,39.6230236909515,0.106100007542409,0.3274999908171594,8.59630000195466,0.9294000046793371,9.870699999737553,0,True,on_screen,0.3188469903487545,-8.414622897899477,-1.9778897126247277,False,False,0,0.0
1789479304840,5,1441,2216.254329713144,344.59333043330315,2100.0536959652586,374.06383538503087,0,2,ai_agent,0.4541804630040944,0,0,0.4,0.0,67.07578257539693,39.610231800615246,0.2477999951224774,0.4310000076657161,12.630799988983199,0.7221999985631555,13.818399995216168,0,True,on_screen,0.3188469903487545,-8.505451310805228,-2.6057642912440206,False,False,0,0.0
1789479304872,6,1442,2365.1962892775023,328.3598882426723,2285.653511283829,342.07107238537986,0,2,ai_agent,0.7847489734954155,32,0,0.4,0.0,63.46537814689695,39.6252338201209,0.2631999959703535,0.8669999951962382,15.897499994025566,1.421900000423193,18.23119999608025,0,True,on_screen,0.3188469903487545,-8.550964549821373,-2.713062480027474,False,False,0,0.0
1789479304891,7,1443,2370.2930971694395,288.39618768207123,2344.9012214037566,304.4986530930638,0,2,ai_agent,0.9023351088213182,51,0,0.4,0.0,62.54651386992153,39.61041729929658,1.1973999935435131,0.37299998803064227,12.40390000748448,0.6416000105673447,13.42790000489913,0,True,on_screen,0.3188469903487545,-8.529691930982068,-2.6446389890991036,False,False,0,0.0
1789479304921,8,1444,2336.443229730997,294.4645397276801,2343.805225497578,303.1984215965005,0,2,ai_agent,0.90056208873736,81,0,0.4,0.0,59.636601375252646,39.604477108414,0.3935999993700534,0.9622999932616949,12.24999999976717,1.0051999997813255,14.245300000766292,0,True,on_screen,0.3188469903487545,-8.446894440773576,-2.4361533883718853,False,False,0,0.0
1789479304936,9,1445,2471.6461493148076,298.0858960346079,2433.2938721696387,299.6196537031757,0,2,ai_agent,0.9411771054832279,96,0,0.4,0.0,60.06835700453628,39.61409413433572,0.24510000366717577,1.1830000003101304,12.742799997795373,1.0363000037614256,14.999999999417923,0,True,on_screen,0.3188469903487545,-8.447928739468182,-2.4523515345005658,False,False,0,0.0
1789479304970,10,1446,2583.8518960291026,302.97082909423517,2538.684488871263,301.96547647691733,0,2,ai_agent,0.75496662211577,130,0,0.4,0.0,57.04567841433137,39.611058414767065,0.22819999139755964,0.4780999879585579,8.347599999979138,0.6818999972892925,9.541300009004772,0,True,on_screen,0.3188469903487545,-8.518622260506618,-2.3459030482712944,False,False,0,0.0
