timestamp_ms,frame_index,capture_frame_id,gaze_x_raw,gaze_y_raw,gaze_x_smooth,gaze_y_smooth,grid_row,grid_col,section,confidence,dwell_time_ms,nrevisit_count,transition_rate,iris_size_delta,fps_actual,capture_fps,capture_age_ms,preprocess_ms,inference_ms,mapping_metrics_ms,total_processing_ms,dropped_frames_total,face_detected,gaze_status,calibration_quality
1787907658618,1,1504,2411.9148488280966,1613.1914567752463,2411.9148488280966,1613.1914567752463,2,2,terminal,0.5994365987386514,0,0,0.2,0.0,0.0,39.484860453062254,17.20750000094995,0.47030000132508576,12.17059999180492,0.25349999486934394,12.911700003314763,0,True,on_screen,0.7030024494402419
1787907658633,2,1505,2414.6669625466193,1610.7721145251714,2412.740482943653,1612.4656541002237,2,2,terminal,0.5997830534924729,14,0,0.2,0.0,68.18445256474011,39.49556256987472,0.15650001296307892,0.2970999921672046,12.758500000927597,0.17210000078193843,13.243299996247515,0,True,on_screen,0.7030024494402419
1787907658649,3,1506,2420.6686360491235,1613.7116611245053,2415.118928875294,1612.839456207508,2,2,terminal,0.5966566052543578,30,0,0.2,0.0,67.50817390045158,39.50553518584249,0.20009999570902437,0.4852999991271645,11.97350000438746,0.17350001144222915,12.655700003961101,0,True,on_screen,0.7030024494402419
1787907658681,4,1507,2430.3957205557926,1615.9555200215932,2419.7019663794435,1613.7742753517334,2,2,terminal,0.59019524720561,62,0,0.2,0.0,63.88867786447128,39.4983844610245,0.3133999998681247,0.41449999844189733,12.230899999849498,0.27400000544730574,12.9395999974804,0,True,on_screen,0.7030024494402419
1787907658697,5,1508,2435.072313704394,1618.1845311093186,2424.3130705769286,1615.097352079009,2,2,terminal,0.5829725164396204,78,0,0.2,0.0,63.733252499637736,39.50866210386263,0.17889999435283244,0.35659999412018806,11.769000004278496,0.14230000670067966,12.282700001378544,0,True,on_screen,0.7030024494402419
1787907658729,6,1509,2438.7501900522125,1619.6534981874624,2428.6442064195135,1616.4641959115447,2,2,terminal,0.5759109311399959,111,0,0.2,0.0,60.48312165272736,39.49850850856756,0.31909999961499125,0.5787999980384484,14.658200001576915,0.13670000771526247,15.393399997265078,0,True,on_screen,0.7030024494402419
1787907658761,7,1510,2442.8443826833955,1620.495664375237,2432.904259298678,1617.6736364506523,2,2,terminal,0.569112699210881,142,0,0.2,0.0,57.59662487467971,39.49558684682754,0.17350001144222915,0.40010000520851463,11.343799997121096,0.13559999933931977,11.911199995665811,0,True,on_screen,0.7030024494402419
1787907658777,8,1511,2445.1903497911285,1619.9566383015974,2436.590086446413,1618.358537005936,2,2,terminal,0.5637463257087005,158,0,0.2,0.0,57.97626312532462,39.505256146867204,0.16849998792167753,0.36240000918041915,11.077200004365295,0.12509999214671552,11.578100005863234,0,True,on_screen,0.7030024494402419
1787907658809,9,1512,2449.7725520222084,1624.6985832555386,2440.5448261191514,1620.2605508808167,2,2,terminal,0.5561005398499642,190,0,0.2,0.0,55.320267820787706,39.49836728718198,0.15390000771731138,0.3318999952170998,11.235300000407733,0.1534000039100647,11.735799998859875,0,True,on_screen,0.7030024494402419
1787907658826,10,1513,2451.2348769050373,1624.4476727507968,2443.751841354917,1621.5166874418105,2,2,terminal,0.5503200371941535,207,0,0.2,0.0,55.86627078401876,39.50731253067315,0.3728000010596588,0.6536000000778586,11.12450000073295,0.1314000110141933,11.927399988053367,0,True,on_screen,0.7030024494402419
1787907658857,11,1514,2453.138130729516,1623.8011620859975,2446.5677281672965,1622.2020298350667,2,2,terminal,0.5458680934330343,239,0,0.2,0.0,53.42060370954344,39.50067834327004,0.18170000112149864,0.33599999733269215,11.341399993398227,0.14679999731015414,11.838200007332489,0,True,on_screen,0.7030024494402419
1787907658889,12,1515,2454.6643163609715,1626.4659394228277,2448.9967046253987,1623.4812027113949,2,2,terminal,0.5409470308601056,270,0,0.2,0.0,51.2556074770889,39.49497805450907,0.12539999443106353,0.2733000001171604,10.774600013974123,0.15350000467151403,11.214099999051541,0,True,on_screen,0.7030024494402419
1787907658905,13,1516,2453.024779710701,1627.641126898511,2450.205127150989,1624.7291799675295,2,2,terminal,0.5375541417365644,286,0,0.2,0.0,52.27078005467141,39.503341271295575,0.15589999384246767,0.31090000993572176,11.660300006042235,0.1390999968862161,12.122600004659034,0,True,on_screen,0.7030024494402419
1787907658937,14,1517,2451.106619406215,1626.6353725046447,2450.4755748275566,1625.301037728664,2,2,terminal,0.536344385794183,319,0,0.2,0.0,50.170695507856365,39.49728861267026,0.19379999139346182,0.29090000316500664,10.890999998082407,0.14850001025479287,11.342199999489821,0,True,on_screen,0.7030024494402419
1787907658953,15,1518,2453.7347592536203,1624.9593226620152,2451.4533301553756,1625.198523208669,2,2,terminal,0.5353091853056631,335,0,0.2,0.0,51.31274052404902,39.505654039834276,0.13609998859465122,0.34699999378062785,11.761899993871339,0.1635999942664057,12.285900011193007,0,True,on_screen,0.7030024494402419
1787907658986,16,1519,2463.2401358758375,1620.7464357019212,2454.989371871514,1623.8628969566446,2,2,terminal,0.5329833924752738,368,0,0.2,0.0,49.299256581774074,39.49705125779084,0.14899999951012433,0.36160000308882445,13.259799990919419,0.218700006371364,13.89970000309404,0,True,on_screen,0.7030024494402419
1787907659002,17,1520,2467.342152474506,1621.805156688567,2458.6952060524113,1623.245574876221,2,2,terminal,0.5292598818123762,384,0,0.2,0.0,50.59993815698165,39.507175433549435,0.18250000721309334,0.34499999310355633,12.738499994156882,0.21159999596420676,13.306399996508844,0,True,on_screen,0.7030024494402419
1787907659034,18,1521,2467.086908729711,1621.3489447958327,2461.2127168556012,1622.6765858521044,2,2,terminal,0.5269041749460261,415,0,0.2,0.0,48.65992312486668,39.499119995433546,0.20629999926313758,0.4393999988678843,13.738400011789054,0.22220000391826034,14.41809999232646,0,True,on_screen,0.7030024494402419
1787907659066,19,1522,2477.672064261543,1618.4376271515578,2466.1505210773835,1621.4048982419404,2,2,terminal,0.5223893205785939,447,0,0.2,0.0,46.8698506667264,39.4911046520216,0.2933000068878755,1.1317000025883317,13.67739999841433,0.21739999647252262,15.045299995108508,0,True,on_screen,0.7030024494402419
