timestamp_ms,frame_index,capture_frame_id,gaze_x_raw,gaze_y_raw,gaze_x_smooth,gaze_y_smooth,grid_row,grid_col,section,confidence,dwell_time_ms,nrevisit_count,transition_rate,iris_size_delta,fps_actual,capture_fps,capture_age_ms,preprocess_ms,inference_ms,mapping_metrics_ms,total_processing_ms,dropped_frames_total,face_detected,gaze_status,calibration_quality
1787916066395,1,1732,2649.6685078975306,1640.3533648241446,2649.6685078975306,1640.3533648241446,2,2,terminal,0.4940015529856886,0,0,0.2,0.0,0.0,29.970276852550654,23.85620000131894,0.6844000017736107,10.530500003369525,0.11100000119768083,11.34749999619089,0,True,on_screen,0.6776947762201592
1787916066406,2,1733,2640.3722132409594,1646.0045709754681,2646.8796195005593,1642.0487266695416,2,2,terminal,0.4968036397116674,10,0,0.2,0.0,86.97921197205976,29.966004734800713,1.3355000119190663,0.23280001187231392,7.706900010816753,0.14279999595601112,8.094199991319329,0,True,on_screen,0.6776947762201592
1787916066451,3,1734,2610.94298352361,1648.9529668969828,2636.0986287074743,1644.119998737774,2,2,terminal,0.5113231688541295,55,0,0.2,0.0,80.50964344278823,29.960167956705526,0.11500000255182385,0.2677000011317432,7.471599994460121,0.10809999366756529,7.861699996283278,0,True,on_screen,0.6776947762201592
1787916066483,4,1735,2629.9200022176774,1643.9055008674152,2634.245040760535,1644.0556493766662,2,2,terminal,0.5141748038461049,88,0,0.2,0.0,75.57070583809814,29.96048771163973,0.13619998935610056,0.2888000017264858,8.07609999901615,0.109500004327856,8.487800005241297,0,True,on_screen,0.6776947762201592
1787916066515,5,1736,2565.6869315701324,1656.130395030552,2613.677608003414,1647.678073072832,2,2,terminal,0.541119892267407,120,0,0.2,0.0,71.13372111930559,29.960802451286376,0.10259999544359744,0.2845999988494441,8.784999998169951,0.12319999223109335,9.20600000245031,0,True,on_screen,0.6776947762201592
1787916066547,6,1737,1745.6855340685536,1663.1416668395798,2353.279985822956,1652.3171512028562,2,2,terminal,0.7185329460095278,151,0,0.2,0.0,67.16559653741191,29.96214632112479,0.1264000020455569,0.24989999656099826,7.823399995686486,0.10340000153519213,8.188399995560758,0,True,on_screen,0.6776947762201592
1787916066579,7,1738,1297.3401943901856,1666.8875895965577,2036.4980483931247,1656.6882827209665,2,2,terminal,0.30069392616213364,184,0,0.2,0.0,63.57475970767667,29.962356522725045,0.10710000060498714,0.25610000011511147,8.768300001975149,0.12710000737570226,9.16450000659097,0,True,on_screen,0.6776947762201592
1787916066611,8,1739,1051.9771115159551,1615.6857275528869,1741.1417673299738,1644.3875161705423,2,1,terminal,0.4099923854769947,216,0,0.2,0.0,60.34957610441499,29.963149805569554,0.0968000094871968,0.25350000942125916,8.687499997904524,0.12480000441428274,9.07780000125058,0,True,on_screen,0.6776947762201592
1787916066644,9,1740,841.3928326014133,1481.783134867694,1471.2170869114054,1595.6062017796878,2,1,terminal,0.8223202995592109,249,0,0.2,0.0,57.353836563867745,29.963707544133747,0.27350000164005905,0.34139999479521066,8.006099989870563,0.09960000170394778,8.467799998470582,0,True,on_screen,0.6776947762201592
1787916066675,10,1741,801.2643383875547,1220.994685853854,1270.2312623542502,1483.2227470019375,2,1,terminal,0.6986148265358824,279,0,0.2,0.0,54.793247577897056,29.964668987536097,0.1235999952768907,0.24009999469853938,8.111499992082827,0.11639999866019934,8.478999996441416,0,True,on_screen,0.6776947762201592
1787916066707,11,1742,902.6873089530051,1051.8658197424502,1159.9680763338768,1353.815668824091,2,1,terminal,0.44192530180206324,312,0,0.2,0.0,52.445832596756276,29.965327329610357,0.09449999197386205,0.2423999976599589,8.2747999986168,0.11589999485295266,8.645300011266954,0,True,on_screen,0.6776947762201592
1787916066740,12,1743,1018.6382457697208,999.4133686473824,1117.56912716463,1247.4949787710784,2,1,terminal,0.2764862979175077,345,0,0.2,0.0,50.27119183603012,29.965931675543352,0.30470000638160855,0.2643000043462962,7.875000010244548,0.11819999781437218,8.269999991171062,0,True,on_screen,0.6776947762201592
