timestamp_ms,frame_index,capture_frame_id,gaze_x_raw,gaze_y_raw,gaze_x_smooth,gaze_y_smooth,grid_row,grid_col,section,confidence,dwell_time_ms,nrevisit_count,transition_rate,iris_size_delta,fps_actual,capture_fps,capture_age_ms,preprocess_ms,inference_ms,mapping_metrics_ms,total_processing_ms,dropped_frames_total,face_detected,gaze_status,calibration_quality
1787916398656,1,467,2561.6668665899556,1580.1801005492468,2561.6668665899556,1580.1801005492468,2,2,terminal,0.6811918248377946,0,0,0.2,0.0,0.0,29.959230106806466,18.205000000307336,0.41790000977925956,9.326400002464652,0.11700000322889537,9.877799995592795,0,True,on_screen,0.7553285988143111
1787916398670,2,468,2564.1167740275514,1578.5499752439396,2562.401838821234,1579.6910629576546,2,2,terminal,0.680409600238099,14,0,0.2,0.0,72.83586436780232,29.999370782439062,0.10350000229664147,0.2569999924162403,8.213399996748194,0.13810000382363796,8.625199989182875,0,True,on_screen,0.7553285988143111
1787916398702,3,469,2566.0879530603115,1575.5508737031043,2563.5076730929572,1578.4490061812894,2,2,terminal,0.6796098774596391,46,0,0.2,0.0,68.64543771773326,30.001927032086396,0.15550000534858555,0.2821000089170411,7.890399996540509,0.10979999206028879,8.297499996842816,0,True,on_screen,0.7553285988143111
1787916398737,4,470,2562.1362367452393,1569.8154145118174,2563.0962421886416,1575.8589286804477,2,2,terminal,0.6822217357844166,81,0,0.2,0.0,64.61402801618435,29.99208106961385,0.4360999882919714,0.4377000004751608,10.832200001459569,0.1860999909695238,11.474800005089492,0,True,on_screen,0.7553285988143111
1787916398766,5,471,2555.791981180646,1572.238989873673,2560.9049638862425,1574.7729470384152,2,2,terminal,0.6865409796069013,110,0,0.2,0.0,61.64568450556533,30.004052267053844,0.112599998828955,0.23879999935161322,9.563100000377744,0.10979999206028879,9.923100005835295,0,True,on_screen,0.7553285988143111
1787916398798,6,472,2542.538680512319,1571.433220111928,2555.3950788740653,1573.7710289604688,2,2,terminal,0.6961041801433385,142,0,0.2,0.0,58.58962154731866,30.01001991332469,0.13179999950807542,0.28219999512657523,7.56139999430161,0.09849999332800508,7.953699998324737,0,True,on_screen,0.7553285988143111
1787916398846,7,473,1490.5345196943247,1601.817247359993,2235.936911120143,1582.184894480326,2,2,terminal,0.6758230723173425,190,0,0.2,0.0,54.83202507005096,29.980996485178178,0.0889000075403601,0.21949999791104347,8.466300001600757,0.24780000967439264,8.946999994805083,0,True,on_screen,0.7553285988143111
1787916398878,8,474,725.42468375914,1491.498513369762,1782.783242911842,1554.9789801471566,2,1,terminal,0.3866776587677403,222,0,0.2,0.0,52.48074214865905,29.98534077419221,0.12739999510813504,0.24459999985992908,7.694399988395162,0.12909999350085855,8.08060000417754,0,True,on_screen,0.7553285988143111
1787916398910,9,475,532.4065610150234,1357.3659186348598,1407.6702383427964,1495.6950616934673,2,1,terminal,0.9423800718017084,254,0,0.2,0.0,50.35527718570414,29.98795740451472,0.09639999188948423,0.24929999199230224,7.538300007581711,0.22279999393504113,8.024000009754673,0,True,on_screen,0.7553285988143111
1787916398942,10,476,493.6582410890762,1241.3701093370207,1133.4666391666804,1419.3975759865334,2,1,terminal,0.4400501291480695,286,0,0.2,0.0,48.40207847458092,29.98872468052891,0.1311999949393794,0.47959999938029796,7.930500010843389,0.09929999941959977,8.521099996869452,0,True,on_screen,0.7553285988143111
1787916398974,11,477,492.31042231843776,1163.9516327986469,941.1197741122076,1342.7637930301673,2,0,terminal,0.13929834596154989,318,0,0.2,0.0,46.713323131727684,29.99226520231873,0.12549999519251287,0.25090000417549163,7.890000008046627,0.10570000449661165,8.25780000013765,0,True,on_screen,0.7553285988143111
1787916399006,12,478,501.03866590980255,1081.7904181473082,809.095441651486,1264.4717805653095,2,0,terminal,0.28504177185249124,350,0,0.2,0.0,45.14866146142259,29.994628326022482,0.11989999620709568,0.2437999937683344,7.783399996696971,0.11709998943842947,8.155399991665035,0,True,on_screen,0.7553285988143111
1787916399038,13,479,522.759170528493,1054.8439584687312,723.1945603145881,1201.583433936336,2,0,terminal,0.3199011393468907,382,0,0.2,0.0,43.79725107449964,29.99802683126571,0.1294999965466559,0.23700000019744039,7.717200001934543,0.10640000982675701,8.074299999861978,0,True,on_screen,0.7553285988143111
1787916399070,14,480,532.9949371159183,1012.213142954904,666.1346733549872,1144.7723466419063,1,0,sidebar,0.4567414107109683,0,0,0.4,0.0,42.51209283583178,29.999208208399047,0.11190000805072486,0.2474000066285953,8.090600007562898,0.11440001253504306,8.465299993986264,0,True,on_screen,0.7553285988143111
1787916399102,15,481,532.7077276927166,991.7937825987391,626.106589656306,1098.8787774289563,1,0,sidebar,0.5640245354869098,32,0,0.4,0.0,41.401488432391155,30.00310154723512,0.09370000043418258,0.21329999435693026,7.554499999969266,0.09929999941959977,7.877599986386485,0,True,on_screen,0.7553285988143111
1787916399135,16,482,572.5117579739158,961.6916579463857,610.0281401515889,1057.722641584185,1,0,sidebar,0.6388750890487702,65,0,0.4,0.0,40.28641748552302,30.00175709461085,0.19010000687558204,0.3667999990284443,8.373299991944805,0.11399999493733048,8.870499994372949,0,True,on_screen,0.7553285988143111
