timestamp_ms,frame_index,capture_frame_id,gaze_x_raw,gaze_y_raw,gaze_x_smooth,gaze_y_smooth,grid_row,grid_col,section,confidence,dwell_time_ms,nrevisit_count,transition_rate,iris_size_delta,fps_actual,capture_fps,capture_age_ms,preprocess_ms,inference_ms,mapping_metrics_ms,total_processing_ms,dropped_frames_total,face_detected,gaze_status,calibration_quality,head_pitch,head_yaw,head_pose_shifted,is_blinking,total_blinks,blink_rate_bpm
1789398207765,1,720,1875.7655260740005,140.789930895777,1875.7655260740005,140.789930895777,0,2,ai_agent,0.03208522109873546,0,0,0.2,0.0,0.0,14.908608058430437,4.190799998468719,0.3037000133190304,9.037499999976717,0.942300001042895,10.29789999302011,0,True,on_screen,0.7583351837153133,-4.769910145288378,4.560940419285405,False,False,0,0.0
1789398207825,2,721,1712.7727182168242,138.8063872923143,1761.6705605739771,139.4014503733531,0,1,main_file,0.36482663390181647,0,0,0.4,0.0,16.612427090815395,14.910993672964509,0.13640000543091446,0.22450000687967986,8.188299994799308,1.010599997243844,9.441099988180213,0,True,on_screen,0.7583351837153133,-4.806149884496676,4.609255884375042,False,False,0,0.0
1789398207889,3,722,1655.912579935025,163.10940872838833,1687.6399741267105,155.99702122187776,0,1,main_file,0.4939121718807655,63,0,0.4,0.0,16.514534453446817,14.912140928970329,0.12769999739248306,0.26790000265464187,7.619600000907667,0.9112999978242442,8.81400000071153,0,True,on_screen,0.7583351837153133,-4.8115434112555135,4.5626692638958515,False,False,0,0.0
1789398207954,4,723,1639.69725867559,146.0179404002076,1666.7688541258983,151.6527826578518,0,1,main_file,0.5212668543279255,128,0,0.4,0.0,16.402186603083884,14.91289704794268,0.2347999979974702,0.34520000917837024,7.147800002712756,0.9315999923273921,8.442499994998798,0,True,on_screen,0.7583351837153133,-4.905463684740141,4.261824700387661,False,False,0,0.0
1789398208017,5,724,1611.7889393931775,122.87827064869083,1636.698380399996,135.9149771055238,0,1,main_file,0.5474646688520903,191,0,0.4,0.0,16.3465681640476,14.913936462030838,0.1345000055152923,0.25209999876096845,7.864300001529045,0.8803000091575086,9.00730000284966,0,True,on_screen,0.7583351837153133,-4.882562515988781,4.830263058146155,False,False,0,0.0
1789398208098,6,725,1638.9947648524155,144.98526024885817,1636.9739465342864,137.00341108272391,0,1,main_file,0.5483190515547643,273,0,0.4,0.0,15.953209845048129,14.909785003986087,0.32830001146066934,0.24720000510569662,7.861099991714582,0.9131999977398664,9.033599999384023,0,True,on_screen,0.7583351837153133,-4.817763814184389,5.295953463763863,False,False,0,0.0
1789398208162,7,726,1633.4350799763313,128.78790041648128,1636.5492825473316,136.0175498027748,0,1,main_file,0.5477830154322222,336,0,0.4,0.0,15.916827659937121,14.910789455261,0.15199999324977398,0.2776999899651855,7.549800007836893,0.8383000094909221,8.677000005263835,0,True,on_screen,0.7583351837153133,-4.722694614832221,5.125210345271459,False,False,0,0.0
1789398208225,8,727,1589.2573617731796,184.212099296581,1608.4781577303738,164.62444908264342,0,1,main_file,0.6181741519884579,399,0,0.4,0.0,15.901052419697479,14.91173454090082,0.09529999806545675,0.24959999427665025,7.9950999934226274,0.9316000068793073,9.197100007440895,0,True,on_screen,0.7583351837153133,-4.812699468537204,4.395651096812814,False,False,0,0.0
1789398208289,9,728,1576.2709586465155,308.66457454412284,1585.933118371673,265.45253690567904,0,1,main_file,0.7350594120969831,463,0,0.4,0.0,15.883091299157279,14.912697830356972,0.08369999704882503,0.21440000273287296,8.228099992265925,1.0448999964864925,9.497299994109198,0,True,on_screen,0.7583351837153133,-4.8257745168801875,4.186918455048952,False,False,0,0.0
1789398208353,10,729,1503.609870308645,422.09170258475876,1528.3068447275534,375.0999528810348,0,1,main_file,0.7952034157686526,527,0,0.4,0.0,15.853745271747428,14.913970266193916,0.09919999865815043,0.23469999723602086,7.000999990850687,0.9912999958032742,8.23849999869708,0,True,on_screen,0.7583351837153133,-4.7819628663624485,3.706708046118406,False,False,0,0.0
1789398208434,11,730,1434.8835671486615,492.62301166069375,1462.9105504223292,457.3660940267961,0,1,main_file,0.7190562272195351,608,0,0.4,0.0,15.49452059738837,14.909367618785783,0.40129999979399145,0.25090000417549163,7.69249998847954,0.8745000086491928,8.8444000139134,0,True,on_screen,0.7583351837153133,-4.555139046482253,2.4975110380015155,False,False,0,0.0
1789398208497,12,731,1439.575635620192,536.4359710796953,1446.5761100608333,512.7150079638255,0,1,main_file,0.6240246980123699,671,0,0.4,0.0,15.541219897173374,14.91058602939788,0.12270000297576189,0.2700000040931627,8.076500002061948,0.9006000036606565,9.258799997041933,0,True,on_screen,0.7583351837153133,-4.632050243789934,1.7199526881142495,False,False,0,0.0
1789398208561,13,732,1578.330040704331,636.790110599374,1538.8038615112819,599.5675798087094,0,1,main_file,0.44272225694669587,736,0,0.4,0.0,15.555257985228897,14.911842622599712,0.0881000014487654,0.21830000332556665,7.269800000358373,0.9207999974023551,8.419299992965534,0,True,on_screen,0.7583351837153133,-4.573355787499736,2.6544548405112494,False,False,0,0.0
1789398208625,14,733,1832.2270474970724,661.3112876735737,1744.2000917013352,642.7881753141144,1,1,main_file,0.2962211447334482,799,0,0.4,0.0,15.565074261232986,14.9128812770839,0.11569999333005399,0.21569999807979912,7.0715999900130555,0.8751999994274229,8.172700006980449,0,True,on_screen,0.7583351837153133,-4.509071748627122,3.5735675362657218,False,False,0,0.0
1789398208690,15,734,1960.992719372893,600.0549916683929,1895.9549310714256,612.8749467621094,0,2,ai_agent,0.0,0,1,0.6,0.0,15.543547509603867,14.913033416425636,0.12430000060703605,0.25019999884534627,8.346499991603196,0.9728000004542992,9.579699995811097,0,True,on_screen,0.7583351837153133,-4.619968794961778,4.572605195421364,False,False,0,0.0
1789398208769,16,735,2020.9414880548431,572.1230394138585,1983.445520959818,584.3486116183337,0,2,ai_agent,0.10897846689052038,78,1,0.6,0.0,15.258014137738094,14.90991526567435,0.09729999874252826,0.23910000163596123,6.989899993641302,0.8874000050127506,8.12880000739824,0,True,on_screen,0.7583351837153133,-4.6573892261723415,5.759094576121213,False,False,0,0.0
1789398208833,17,736,2039.363136963204,552.6900547843057,2015.0796210553049,566.4385140972652,0,2,ai_agent,0.1729578675225164,142,1,0.6,0.0,15.291214713237839,14.910785589121959,0.11890000314451754,0.24059999850578606,7.04649998806417,0.8748999971430749,8.17319999623578,0,True,on_screen,0.7583351837153133,-4.446962286394125,6.04574691462958,False,False,0,0.0
1789398208898,18,737,1281.0372796507093,1980.0000000000002,1501.249982072088,1555.9315542291795,2,1,terminal,0.8534638491178222,0,0,0.8,0.0,15.299719731039986,14.911397598379072,0.13219998800195754,0.27680001221597195,7.037400006083772,0.8498999959556386,8.175100010703318,0,True,on_screen,0.7583351837153133,-4.07992648784662,5.036076492557399,False,False,0,0.0
1789398208962,19,738,932.8744960291459,1980.0000000000002,1103.3871418420285,1852.7794662687538,-1,-1,off_screen,0.0,0,0,1.0,0.0,15.340129109047801,14.911554569026684,0.3429000062169507,0.24930000654421747,9.884100014460273,0.8945000008679926,11.038199998438358,0,True,gaze_outside_screen,0.7583351837153133,-4.148113579964388,4.194185719195317,False,False,0,0.0
1789398209025,20,739,1426.4762007504569,1980.0000000000002,1329.5494830779285,1941.8338398806263,-1,-1,off_screen,0.0,63,0,1.0,0.0,15.384371626309287,14.91329147971107,0.11029999586753547,0.23209999199025333,7.794200006173924,0.9314000053564087,8.967100002337247,0,True,gaze_outside_screen,0.7583351837153133,-4.20518289837932,4.63929306881506,False,False,0,0.0
1789398209106,21,740,1625.745313393941,1565.682919444472,1536.886564299137,1678.5281955753183,2,1,terminal,0.6411484760787998,0,1,1.2,0.0,15.081634327108208,14.909264933548757,0.1255999959539622,0.2548000047681853,7.358699993346818,0.8719000034034252,8.49630001175683,0,True,on_screen,0.7583351837153133,-4.373239995122788,6.90495733510901,False,False,0,0.0
1789398209169,22,741,1761.4885079451687,1394.0464078807472,1694.1079248513593,1479.3909441891185,2,1,terminal,0.5496028571251113,62,1,1.2,0.0,15.163030665524595,14.910701348984663,0.12989999959245324,0.23499999952036887,6.814499996835366,0.8112999930744991,7.870199988246895,0,True,on_screen,0.7583351837153133,-4.350248847465082,7.20526476975265,False,False,0,0.0
1789398209234,23,742,1909.3446156919608,1097.423626951234,1844.7736084397804,1212.0138221225993,2,1,terminal,0.1223795921184403,128,1,1.2,0.0,15.186852472494692,14.910999229806551,0.47679999261163175,0.2533000078983605,7.903100005933084,0.8448999869870022,9.012099995743483,0,True,on_screen,0.7583351837153133,-3.9053094842510063,7.582158261805423,False,False,0,0.0
1789398209297,24,743,1932.703399491947,995.8296701997809,1906.324462176297,1060.6849157766264,1,2,second_file,0.08280543153814401,0,0,1.4,0.0,15.253033652598928,14.912223291929436,0.10970000585075468,0.29379999614320695,7.692999992286786,0.8917999948607758,8.889899996574968,0,True,on_screen,0.7583351837153133,-3.9890802966507124,7.887490254916893,False,False,0,0.0
1789398209362,25,744,2279.3383781209027,772.8873963138026,2167.434203337521,859.2266521526496,1,2,second_file,0.5828679914175066,65,0,1.4,0.0,15.26736668673584,14.913077563953339,0.11520000407472253,0.22319999698083848,7.053499997709878,0.853999998071231,8.140399993862957,0,True,on_screen,0.7583351837153133,-3.936867894752112,8.10988965503957,False,False,0,0.0
1789398209441,26,745,2420.351976388222,634.6373251022311,2344.4766444730117,702.0141232173567,1,2,second_file,0.6367315694914488,144,0,1.4,0.0,15.004245474591086,14.909404494529957,0.1137000072048977,0.2536999963922426,7.255700009409338,0.8449999877484515,8.36509998771362,0,True,on_screen,0.7583351837153133,-3.8488649353219273,7.5162240002850655,False,False,0,0.0
1789398209505,27,746,2459.851333749555,598.9298943166383,2425.238926966592,629.8551629868538,0,2,ai_agent,0.41555367819651046,0,2,1.6,0.0,15.06462355451773,14.910084227407646,0.14869999722577631,0.2496999950380996,7.929800005513243,0.8953000069595873,9.086100006243214,0,True,on_screen,0.7583351837153133,-3.873540909685346,7.732301052526063,False,False,0,0.0
