timestamp_ms,frame_index,gaze_x_raw,gaze_y_raw,gaze_x_smooth,gaze_y_smooth,grid_row,grid_col,section,confidence,dwell_time_ms,nrevisit_count,transition_rate,iris_size_delta,fps_actual,face_detected,calibration_quality
1787900127112,1,2240.6132597135947,1201.2735626508581,2240.6132597135947,1201.2735626508581,2,2,terminal,0.5582452615159956,0,0,0.2,0.0,0.0254947129353861,True,0.22047191730646454
1787900127246,2,2190.3884021207496,1201.2008610625896,2225.5458024357413,1201.2517521743775,2,2,terminal,0.5853442578208985,134,0,0.2,0.0,0.05081808152214251,True,0.22047191730646454
1787900127299,3,2171.562148496479,1201.8090699366674,2209.3507062539625,1201.4189475030644,2,2,terminal,0.6127902710784711,187,0,0.2,0.0,0.07612635332736442,True,0.22047191730646454
1787900127350,4,2143.4730845145923,1207.5391691277605,2189.5874197321514,1203.2550139904731,2,2,terminal,0.6462241876504808,237,0,0.2,0.0,0.1013724193892845,True,0.22047191730646454
1787900127400,5,2026.1454633057012,2616.8378139039496,2140.554832804216,1627.3298539645161,-1,-1,off_screen,0.0,0,0,0.4,0.0,0.12655639429080007,True,0.22047191730646454
1787900127450,6,1871.3073117707468,2868.800931892743,2059.780576494175,1999.7711773429842,-1,-1,off_screen,0.0,49,0,0.4,0.0,0.15167463931426914,True,0.22047191730646454
1787900127500,7,1943.4257347548041,2938.554253233736,2024.8741239723636,2281.4061001102095,-1,-1,off_screen,0.0,99,0,0.4,0.0,0.17672445964685501,True,0.22047191730646454
1787900127552,8,2025.909681185228,3034.480412422534,2025.1847911362229,2507.3283938039067,-1,-1,off_screen,0.0,151,0,0.4,0.0,0.20171123515431577,True,0.22047191730646454
1787900127603,9,1833.1779287883317,2863.1662223139874,1967.5827324318552,2614.0797423569306,-1,-1,off_screen,0.0,202,0,0.4,0.0,0.22663225535378545,True,0.22047191730646454
1787900127655,10,485.6518270404438,1278.1878283593883,1523.0034608144317,2213.3121681576677,-1,-1,off_screen,0.0,254,0,0.4,0.0,0.2514908868982589,True,0.22047191730646454
1787900127705,11,378.7958770446091,-310.17764936233215,1179.741185683485,1456.2652229016678,2,1,terminal,0.2585731596454016,0,1,0.6,0.0,0.2762921882755445,True,0.22047191730646454
1787900127757,12,791.4983926268417,-269.13378071597157,1063.2683477664918,938.6455218163759,1,0,sidebar,0.2484447849035164,0,0,0.8,0.0,0.30099569860551456,True,0.22047191730646454
1787900127811,13,877.4324564319816,-47.555759456604775,1007.5175803661386,642.7851374344816,0,0,sidebar,0.26910834890980884,54,0,0.8,0.0,0.32565633746597994,True,0.22047191730646454
1787900127861,14,1478.4725020304984,2529.061707973883,1148.8040568654465,1208.668108596302,2,1,terminal,0.21319664893579704,0,2,1.0,0.0,0.35026992170433635,True,0.22047191730646454
1787900127910,15,1494.5359431559168,2827.930120154194,1252.5236227525875,1694.4467120636696,-1,-1,off_screen,0.0,0,1,1.2,0.0,0.3748341273658394,True,0.22047191730646454
1787900127960,16,1214.0481038654448,2315.972194525018,1240.9809670864447,1880.904356802074,-1,-1,off_screen,0.0,49,1,1.2,0.0,0.3993205639868007,True,0.22047191730646454
1787900128010,17,1060.7554828151215,1944.1876739175254,1186.9133218050476,1899.8893519367093,-1,-1,off_screen,0.0,99,1,1.2,0.0,0.42374735106529243,True,0.22047191730646454
1787900128060,18,1579.3455719917297,2775.2331271576923,1304.642996861052,2162.492484503004,-1,-1,off_screen,0.0,149,1,1.2,0.0,0.4480974199971683,True,0.22047191730646454
1787900128111,19,1606.3477589161648,2802.4150456617267,1395.1544254775858,2354.4692528506207,-1,-1,off_screen,0.0,200,1,1.2,0.0,0.47239757815594546,True,0.22047191730646454
1787900128162,20,1380.0882342209595,2516.6953160018884,1390.6345681005978,2403.137071796001,-1,-1,off_screen,0.0,251,1,1.2,0.0,0.49665133955890517,True,0.22047191730646454
1787900128212,21,1323.485226843252,2184.5154107866433,1370.489765723394,2337.5505734931935,-1,-1,off_screen,0.0,301,1,1.2,0.0,0.5208274365020814,True,0.22047191730646454
1787900128262,22,1248.2606936120667,1859.0453098409525,1333.8210440899957,2193.998994397521,-1,-1,off_screen,0.0,351,1,1.2,0.0,0.544949291019904,True,0.22047191730646454
1787900128317,23,882.9556312604956,1485.8616959250453,1198.5614202411455,1981.5578048557782,-1,-1,off_screen,0.0,406,1,1.2,0.0,0.5689444263821066,True,0.22047191730646454
1787900128368,24,740.4342038899194,1287.7091459408834,1061.1232553357777,1773.4032071813097,-1,-1,off_screen,0.0,457,1,1.2,0.0,0.5929478251744044,True,0.22047191730646454
1787900128416,25,618.7635667133027,1173.7943677968656,928.4153487490352,1593.5205553659764,-1,-1,off_screen,0.0,505,1,1.2,0.0,0.6168828934034789,True,0.22047191730646454
1787900128470,26,505.93135700031786,1069.416385837405,801.6701512244199,1436.2893045074047,2,0,terminal,0.694454076762206,0,3,1.4,0.0,0.6407391414179605,True,0.22047191730646454
1787900128519,27,449.8818757737131,998.4394203508176,696.1336685892078,1304.9343392604285,2,0,terminal,0.8146808382845071,49,3,1.4,0.0,0.6645677554706878,True,0.22047191730646454
1787900128572,28,426.7661811690856,958.3834287218586,615.3234223631711,1200.9690660988574,2,0,terminal,0.5114074843628115,101,3,1.4,0.0,0.6882983565319071,True,0.22047191730646454
1787900128625,29,414.3356758776191,914.226292323604,555.0270984175055,1114.9462339662814,2,0,terminal,0.2538560669915586,154,3,1.4,0.0,0.7119302625105977,True,0.22047191730646454
1787900128680,30,325.19281728255896,796.3384373520065,486.07681407702154,1019.3638949819989,1,0,sidebar,0.22733478780108263,0,1,1.6,0.0,0.7355218227133334,True,0.22047191730646454
1787900128730,31,250.04692459542974,714.6852846395473,415.267847232544,927.9603118792634,-1,-1,off_screen,0.0,0,2,1.8,0.0,0.7590882190590812,True,0.22047191730646454
1787900128782,32,-609.7850151363705,445.635393811698,107.75198852186966,783.2628364589937,-1,-1,off_screen,0.0,52,2,1.8,0.0,0.7825564320662468,True,0.22047191730646454
1787900128835,33,-1233.299319558184,397.60827021551336,-294.5634039021464,667.5664665859496,-1,-1,off_screen,0.0,105,2,1.8,0.0,0.8059918233064991,True,0.22047191730646454
1787900128887,34,-2554.269025362177,320.7194544168571,-972.4750903401557,563.5123629352217,-1,-1,off_screen,0.0,157,2,1.8,0.0,0.8293441249511343,True,0.22047191730646454
1787900128940,35,-3338.604962918565,327.93387904848174,-1682.3140521136784,492.83881776919975,-1,-1,off_screen,0.0,210,2,1.8,0.0,0.8526223092115182,True,0.22047191730646454
1787900128993,36,-3431.97861456099,249.6170638903415,-2207.213420847872,419.8722916055423,-1,-1,off_screen,0.0,263,2,1.8,0.0,0.8758678313647148,True,0.22047191730646454
1787900129046,37,-3588.401431243436,179.48746753898376,-2621.5698239665408,347.7568443855747,-1,-1,off_screen,0.0,315,2,1.8,0.0,0.8990111113712167,True,0.22047191730646454
1787900129101,38,-2994.7392649971084,176.5453389040864,-2733.520656275711,296.3933927411282,-1,-1,off_screen,0.0,371,2,1.8,0.0,0.9221038940427769,True,0.22047191730646454
1787900129153,39,-2725.2191886986275,206.3342851509627,-2731.030216002586,269.3756604640785,-1,-1,off_screen,0.0,423,2,1.8,0.0,0.9451542201278816,True,0.22047191730646454
1787900129211,40,-2134.785285918438,146.79137260849402,-2552.1567369773416,232.60037410740318,-1,-1,off_screen,0.0,480,2,1.8,0.0,0.9680503975654535,True,0.22047191730646454
1787900129266,41,-2035.8063771605707,143.48161748184597,-2397.25162903231,205.864747119736,-1,-1,off_screen,0.0,536,2,1.8,0.0,0.9909251642618859,True,0.22047191730646454
1787900129323,42,-1770.014581915231,294.4654938647666,-2209.0805148971863,232.44497114324517,-1,-1,off_screen,0.0,592,2,1.8,0.0,1.0137075788518894,True,0.22047191730646454
1787900129375,43,-1503.3208284265038,222.79124867471498,-1997.3526089559814,229.5488544026861,-1,-1,off_screen,0.0,644,2,1.8,0.0,1.0365250821843286,True,0.22047191730646454
1787900129428,44,-1382.7678874359717,203.84098833345925,-1812.9771924999784,221.83649458191803,-1,-1,off_screen,0.0,697,2,1.8,0.0,1.0592911209034088,True,0.22047191730646454
1787900129480,45,-970.930080523429,182.29515268352355,-1560.3630589070135,209.97409201239967,-1,-1,off_screen,0.0,750,2,1.8,0.0,1.0820004981668434,True,0.22047191730646454
1787900129535,46,-799.4936983398787,159.4561852428139,-1332.102250736873,194.81871998152394,-1,-1,off_screen,0.0,805,2,1.8,0.0,1.1046008255863904,True,0.22047191730646454
1787900129585,47,-585.3920319404715,21.733077794123204,-1108.0891850979524,142.8930273253037,-1,-1,off_screen,0.0,855,2,1.8,0.0,1.12725569535284,True,0.22047191730646454
1787900129636,48,119.47042988836239,275.6393219204737,-739.8213006020579,182.71691570385468,-1,-1,off_screen,0.0,905,2,1.8,0.0,1.1498465620213765,True,0.22047191730646454
1787900129689,49,554.4495025014858,336.6164121406025,-351.54005967099476,228.886764634879,-1,-1,off_screen,0.0,958,2,1.8,0.0,1.1722991482193206,True,0.22047191730646454
1787900129744,50,413.28050167158614,260.17707972209575,-122.09389126822047,238.27385916104402,-1,-1,off_screen,0.0,1013,2,1.8,0.0,1.19467265655781,True,0.22047191730646454
1787900129795,51,563.2901575508979,394.34498813943935,83.52132337751503,285.09519785456257,-1,-1,off_screen,0.0,1065,2,1.8,0.0,1.217049245513346,True,0.22047191730646454
1787900129848,52,516.0677406997454,379.6057784270498,213.28524857418412,313.44837202630873,-1,-1,off_screen,0.0,1118,2,1.8,0.0,1.2393815058970203,True,0.22047191730646454
1787900129899,53,465.0855929673031,354.9669088202128,288.8253518921198,325.90393306447993,-1,-1,off_screen,0.0,1168,2,1.8,0.0,1.2616606886352357,True,0.22047191730646454
1787900129952,54,498.08580947651427,244.50238038952932,351.6034891674381,301.48346726199475,-1,-1,off_screen,0.0,1221,2,1.8,0.0,1.2838567536561554,True,0.22047191730646454
1787900130003,55,489.0433066745493,200.00140685964487,392.83543441957147,271.03884914128975,-1,-1,off_screen,0.0,1273,2,1.8,0.0,1.306051223073301,True,0.22047191730646454
1787900130054,56,469.4512281867556,185.5174482074592,415.8201725497267,245.38242886114057,-1,-1,off_screen,0.0,1323,2,1.8,0.0,1.3281998662464232,True,0.22047191730646454
1787900130107,57,687.1235176115216,114.65268524290668,497.2111760682651,206.1635057756704,-1,-1,off_screen,0.0,1377,2,1.8,0.0,1.350204029766854,True,0.22047191730646454
1787900130161,58,780.6998245859893,11.95954903764138,582.2577706235824,147.90231875426167,-1,-1,off_screen,0.0,1430,2,1.8,0.0,1.3721474327633767,True,0.22047191730646454
1787900130211,59,719.7512208998492,60.7588908760943,623.5058057064623,121.75929039081146,-1,-1,off_screen,0.0,1480,2,1.8,0.0,1.394136527197148,True,0.22047191730646454
1787900130263,60,702.2931110530635,95.17043100817008,647.1419973104427,113.78263257601904,-1,-1,off_screen,0.0,1532,2,1.8,0.0,1.4160560747272297,True,0.22047191730646454
1787900130314,61,558.3987850708585,218.09584097455974,620.5190336385674,145.07659509558124,-1,-1,off_screen,0.0,1583,2,1.8,0.0027881129898802513,1.4378935685191652,True,0.22047191730646454
1787900130365,62,639.6375645426036,225.85022991095832,626.2545929097782,169.30868554019435,-1,-1,off_screen,0.0,1634,2,1.8,0.002533969534172507,1.4596710262965014,True,0.22047191730646454
1787900130418,63,1078.9136784784605,306.7520593194352,762.0523185803829,210.5416976739666,-1,-1,off_screen,0.0,1687,2,1.8,0.002000801818436178,1.4814105898295429,True,0.22047191730646454
1787900130469,64,1517.7657008150006,522.8792329104582,988.7663332507682,304.24295824491406,0,0,sidebar,0.28782051382948126,0,2,2.0,0.0014283393898798947,1.5031579254114074,True,0.22047191730646454
1787900130521,65,1550.763677683422,786.9077928369131,1157.3655365805644,449.0424086225138,0,1,main_file,0.2824197061630068,0,0,2.2,0.0006700695041677793,1.5247606089340962,True,0.22047191730646454
1787900130574,66,1629.3615687921626,825.5834029479742,1298.9643462440438,562.0047069201519,0,1,main_file,0.5882575033655097,52,0,2.2,0.0004496925815538552,1.5462351943255421,True,0.22047191730646454
1787900130628,67,1495.8009068797728,784.0220300926903,1358.0153144347623,628.6099038719134,0,1,main_file,0.5716486490690238,107,0,2.2,0.00037302258451247204,1.5677497050466151,True,0.22047191730646454
1787900130679,68,1158.9354703813783,689.4877775929086,1298.2913612187472,646.8732659882119,0,1,main_file,0.44747685678869786,157,0,2.2,-0.00035936656182614275,1.5892566122772587,True,0.22047191730646454
1787900130728,69,1683.8815356641462,1015.6240833493063,1413.9684135523667,757.4985111965401,1,1,main_file,0.634402570340107,207,0,2.2,-0.001016545122841576,1.610784215325245,True,0.22047191730646454
1787900130777,70,1206.3739350468313,1095.0640555055256,1351.6900700007059,858.7681744892357,1,1,main_file,0.7540267066581878,256,0,2.2,-0.0013397982336419059,1.6322639899299536,True,0.22047191730646454
1787900130828,71,952.612390704914,1007.135542052631,1231.9667662119682,903.2783847582541,1,1,main_file,0.47489960263187037,307,0,2.2,-0.0012710552513304166,1.6536322309584313,True,0.22047191730646454
1787900130877,72,851.383997085481,983.0757690659943,1117.791935474022,927.217600050576,1,1,main_file,0.18391372620543867,356,0,2.2,-0.0013263817224335919,1.6749914941416653,True,0.22047191730646454
1787900130926,73,600.0243666586471,1028.0744434031615,962.4616648294095,957.4746530563516,1,0,sidebar,0.4882294847215456,0,3,2.4,-0.001534103293934266,1.6963484917154195,True,0.22047191730646454
1787900130974,74,483.46690485869976,969.245752467891,818.7632368381965,961.0059828798135,1,0,sidebar,0.7997009140717739,47,3,2.4,-0.0015828836698082698,1.7176410448403885,True,0.22047191730646454
1787900131024,75,708.487629240368,1051.998297017177,785.6805545588479,988.3036771210225,1,0,sidebar,0.772715447636358,97,3,2.4,-0.0018184430317723455,1.7388400855293646,True,0.22047191730646454
1787900131077,76,870.1402490263113,999.5604603058861,811.0184628990869,991.6807120764814,1,0,sidebar,0.7444102308900036,150,3,2.4,-0.0018616930343032315,1.7598574249129417,True,0.22047191730646454
1787900131127,77,865.2483427320532,1065.9689939039213,827.2874268489768,1013.9671966247133,1,0,sidebar,0.6757768582009678,200,3,2.4,-0.002185835621171435,1.7809166535908052,True,0.22047191730646454
1787900131180,78,885.7212227871041,1202.317673479465,844.817565630415,1070.4723396811387,1,0,sidebar,0.5280974423572058,253,3,2.4,-0.002533069958857456,1.8018568202760743,True,0.22047191730646454
