timestamp_ms,frame_index,gaze_x_raw,gaze_y_raw,gaze_x_smooth,gaze_y_smooth,grid_row,grid_col,section,confidence,dwell_time_ms,nrevisit_count,transition_rate,iris_size_delta,fps_actual,face_detected,calibration_quality
1787900583694,324,2168.092307553003,1080.1856261093476,2064.6652533221227,1038.4740098387852,1,2,second_file,0.6306644347772531,384,1,1.0,-0.0030428566065517863,3.949390645143811,True,0.3495740135529508
1787900583821,325,2155.0992347594856,1076.741113802891,2091.7954477533312,1049.954141028017,1,2,second_file,0.618125210966883,512,1,1.0,-0.0030308557562991993,3.9555043827775793,True,0.3495740135529508
1787900583946,326,2149.6530481406767,1076.442828918276,2109.152727869535,1057.9007473950946,1,2,second_file,0.6014246034619221,637,1,1.0,-0.00303034818956964,3.961616819844017,True,0.3495740135529508
1787900584071,327,2119.0037307545335,1075.2938761098637,2112.108028735034,1063.1186860095254,1,2,second_file,0.5883202398145142,762,1,1.0,-0.003026240103196685,3.967736169444901,True,0.3495740135529508
1787900584197,328,2090.586304229924,1070.4931715193818,2105.6515113835007,1065.3310316624822,1,2,second_file,0.5824292973443723,888,1,0.8,-0.0030194978540115103,3.9738286678477017,True,0.3495740135529508
1787900584322,329,2099.309677859993,1076.8639662061876,2103.7489613264484,1068.7909120255938,1,2,second_file,0.5734960723739863,1013,1,0.8,-0.0030281130217192226,3.9798582648611758,True,0.3495740135529508
1787900584450,330,2093.657383543242,1073.341713055945,2100.7214879914864,1070.156152334699,1,2,second_file,0.5696168058382345,1141,1,0.8,-0.003018521312636689,3.9858719916996477,True,0.3495740135529508
1787900584575,331,2101.754632730304,1064.7909000156117,2101.0314314131315,1068.5465766389727,1,2,second_file,0.5737215941685404,1266,1,0.8,-0.0030229410522091913,3.99185354169859,True,0.3495740135529508
1787900584701,332,2110.1258696957552,1052.4899724604786,2103.7597628979183,1063.7295953854243,1,2,second_file,0.586255512472867,1391,1,0.8,-0.0030210751455477768,3.997847429196028,True,0.3495740135529508
1787900584829,333,2147.2231427182164,1013.874767551608,2116.7987768440075,1048.7731470352794,1,2,second_file,0.6243303893571631,1519,1,0.8,-0.00301002780116086,4.003767804237942,True,0.3495740135529508
1787900584957,334,2128.8830042276504,1011.4306421405221,2120.4240450591005,1037.5703955668523,1,2,second_file,0.652148887245764,1648,1,0.8,-0.00300062238905017,4.009567533593325,True,0.3495740135529508
1787900585082,335,2116.180408907954,1014.2325642291999,2119.1509542137564,1030.5690461655565,1,2,second_file,0.6699754146616359,1773,1,0.8,-0.00300464393068179,4.015577972358665,True,0.3495740135529508
1787900585210,336,2120.3234016775127,1027.4346183129328,2119.5026884528834,1029.6287178097693,1,2,second_file,0.6722949479636762,1901,1,0.8,-0.0030210925913296844,4.021295642008044,True,0.3495740135529508
1787900585341,337,2130.617051580061,1031.244155961361,2122.8369973910367,1030.1133492552467,1,2,second_file,0.6704823202941893,2032,1,0.8,-0.0030192944662781537,4.027016695678065,True,0.3495740135529508
1787900585469,338,2127.1249048395043,1043.816651569307,2124.1233696255767,1034.2243399494646,1,2,second_file,0.6598650296639912,2160,1,0.8,-0.0030217058209280005,4.032796524524865,True,0.3495740135529508
1787900585595,339,1211.4125771193949,1034.7533725304695,1850.3101318737222,1034.3830497237661,1,2,second_file,0.25755355319802287,2286,1,0.8,-0.00308837396840937,4.038716187826142,True,0.3495740135529508
1787900585720,340,231.34597246628448,989.3061179491301,1364.6208840514907,1020.8599701913754,1,1,main_file,0.6405093797467258,0,8,1.0,-0.0030988573012645185,4.044564055867004,True,0.3495740135529508
1787900585849,341,126.6587998205151,969.1994285356313,993.232258782198,1005.361807694652,1,0,sidebar,0.37243643577750174,0,7,1.2,-0.0031021500600192983,4.050219209488836,True,0.3495740135529508
1787900585974,342,228.43532888868242,932.0019687970187,763.7931798141433,983.353856025362,1,0,sidebar,0.7893634137328942,125,7,1.2,-0.003084951873011896,4.0560443932113746,True,0.3495740135529508
1787900586101,343,169.8098650266734,933.7291464618685,585.5981853779023,968.466443156314,1,0,sidebar,0.5082914039055739,252,7,1.0,-0.0030940686413570475,4.061826142983659,True,0.3495740135529508
1787900586227,344,161.71141202380568,930.7001591070049,458.4321533716733,957.1365579415211,1,0,sidebar,0.20551517816411635,378,7,1.0,-0.0030913036935176705,4.0676236896579265,True,0.3495740135529508
1787900586353,345,178.28704566259694,933.1663208682938,374.3886210589504,949.9454868195529,-1,-1,off_screen,0.0,0,5,1.2,-0.003091658051821459,4.073306994263075,True,0.3495740135529508
1787900586481,346,179.82934601759047,940.3451204452532,316.0208385465424,947.0653769072629,-1,-1,off_screen,0.0,128,5,1.0,-0.003101081147952569,4.079031569908612,True,0.3495740135529508
1787900586608,347,188.8190290508864,945.329862039344,277.8602956978456,946.5447224468871,-1,-1,off_screen,0.0,255,5,1.0,-0.0031039716409363635,4.0846355495036715,True,0.3495740135529508
1787900586734,348,158.9191483615993,1012.4688268469979,242.17795149697167,966.3219537669204,-1,-1,off_screen,0.0,381,5,1.0,-0.003181641553273924,4.090353323893782,True,0.3495740135529508
1787900586862,349,195.41325381993755,1172.2056963429818,228.14854219386143,1028.0870765397387,-1,-1,off_screen,0.0,509,5,1.0,-0.003341926371715088,4.09596513496726,True,0.3495740135529508
1787900586988,350,360.2363123112933,1440.1236961629852,267.774873229091,1151.6980624267126,-1,-1,off_screen,0.0,634,5,1.0,-0.003530966628903445,4.101627480969838,True,0.3495740135529508
1787900587117,351,473.1009631225776,1630.916530980569,329.37270019713696,1295.4636029928695,-1,-1,off_screen,0.0,764,5,1.0,-0.003674068364668123,4.107160675262645,True,0.3495740135529508
1787900587245,352,614.9652557691865,1335.811500286352,415.0504668687518,1307.5679721809142,-1,-1,off_screen,0.0,891,5,1.0,-0.0035067854900320116,4.1126904504344735,True,0.3495740135529508
1787900587378,353,600.7959569928171,1094.315312269409,470.7741139059714,1243.5921742074627,2,0,terminal,0.22547000981796994,0,1,1.2,-0.0033822769425576136,4.117988125829304,True,0.3495740135529508
1787900587504,354,419.39600779342294,951.9841581875178,455.3606820722068,1156.109769401479,2,0,terminal,0.10911721485389636,125,1,1.2,-0.0031943725835127685,4.123575821781796,True,0.3495740135529508
1787900587631,355,349.61589355645015,933.6310196391937,423.63724551747976,1089.3661444727934,-1,-1,off_screen,0.0,0,6,1.4,-0.0031241609281785054,4.129122509520542,True,0.3495740135529508
1787900587759,356,338.5098642078119,951.292516927638,398.09903112457937,1047.9440562092468,-1,-1,off_screen,0.0,128,6,1.4,-0.003117061814249927,4.13458381585579,True,0.3495740135529508
1787900587887,357,318.8151365020444,964.3485174868666,374.31386273781885,1022.8653945925327,-1,-1,off_screen,0.0,256,6,1.2,-0.0031235563476647177,4.140041210450137,True,0.3495740135529508
1787900588015,358,316.5924626359748,971.463385380746,356.99744270726563,1007.4447918289966,-1,-1,off_screen,0.0,384,6,1.2,-0.0031284213189433953,4.145529506261183,True,0.3495740135529508
1787900588138,359,311.39959553175294,976.5909278382225,343.3180885546118,998.1886326317642,-1,-1,off_screen,0.0,506,6,1.2,-0.0031373048725257136,4.15116304384837,True,0.3495740135529508
1787900588263,360,306.6631398500366,985.4587826109362,332.3216039432392,994.3696776255158,-1,-1,off_screen,0.0,631,6,1.2,-0.0031465852310929923,4.156737107358017,True,0.3495740135529508
1787900588397,361,309.2610612070765,995.9950213382782,325.4034411223904,994.8572807393444,-1,-1,off_screen,0.0,766,6,1.0,-0.003159558534756213,4.161800785478242,True,0.3495740135529508
1787900588528,362,310.96482736119077,997.2027036374776,321.0718569940305,995.5609076087844,-1,-1,off_screen,0.0,897,6,1.0,-0.0031630432203234495,4.167087313841933,True,0.3495740135529508
1787900588655,363,325.75413864393283,999.0386866070052,322.4765414890012,996.6042413082506,-1,-1,off_screen,0.0,1023,6,1.0,-0.0031633686830925666,4.172436581716064,True,0.3495740135529508
1787900588784,364,327.9839584759758,994.6545609367648,324.12876658509356,996.0193371968048,-1,-1,off_screen,0.0,1152,6,1.0,-0.0031616986381285215,4.17774532277602,True,0.3495740135529508
1787900588911,365,354.3360771240273,986.8026285917769,333.1909597467737,993.2543246152964,-1,-1,off_screen,0.0,1279,6,1.0,-0.0031571174531988214,4.183168862916381,True,0.3495740135529508
1787900589036,366,360.03145245268087,979.1673924712761,341.24310755854583,989.0282449720902,-1,-1,off_screen,0.0,1404,6,1.0,-0.00315487564781922,4.188611985307933,True,0.3495740135529508
1787900589163,367,361.40502778135345,970.7300278220793,347.2916836253881,983.538779827087,-1,-1,off_screen,0.0,1532,6,1.0,-0.0031552870661278685,4.1939745044498995,True,0.3495740135529508
1787900589290,368,360.6329582499438,966.1663391901561,351.2940660127548,978.3270476360077,-1,-1,off_screen,0.0,1658,6,1.0,-0.003151486849573117,4.199247221461529,True,0.3495740135529508
1787900589417,369,363.464014960092,953.9836219593814,354.94505069695595,971.0240199330196,-1,-1,off_screen,0.0,1786,6,1.0,-0.003132249664352247,4.20467102091649,True,0.3495740135529508
1787900589542,370,377.6541667077836,947.165154119993,361.75778550020425,963.8663601891117,-1,-1,off_screen,0.0,1911,6,1.0,-0.0031151685641849867,4.210032328045139,True,0.3495740135529508
1787900589667,371,372.0295015062177,949.576675975821,364.83930030200827,959.5794549251243,-1,-1,off_screen,0.0,2036,6,1.0,-0.003109882524067442,4.2153768620910235,True,0.3495740135529508
1787900589792,372,362.78047209673,950.9174688405443,364.2216518404248,956.9808590997502,-1,-1,off_screen,0.0,2161,6,1.0,-0.003106691318959626,4.220751820907372,True,0.3495740135529508
1787900589917,373,360.30155779503167,959.7091343857219,363.04562362680684,957.7993416855418,-1,-1,off_screen,0.0,2286,6,1.0,-0.003101066247527073,4.226120877877953,True,0.3495740135529508
1787900590043,374,360.72784510887413,965.9573658716344,362.350290071427,960.2467489413696,-1,-1,off_screen,0.0,2411,6,1.0,-0.0031034388134659977,4.2313463372119795,True,0.3495740135529508
1787900590171,375,366.5301076287474,968.3288183559672,363.60423533862314,962.6713697657488,-1,-1,off_screen,0.0,2539,6,1.0,-0.003108326647710673,4.236636254801742,True,0.3495740135529508
1787900590296,376,364.8067802612151,973.0770725415978,363.9649988154007,965.7930805985034,-1,-1,off_screen,0.0,2664,6,1.0,-0.0031118813572130494,4.241915427989099,True,0.3495740135529508
1787900590421,377,367.3811681447319,973.0531236315575,364.9898496142,967.9710935084195,-1,-1,off_screen,0.0,2789,6,1.0,-0.0031125577530923074,4.247127986669146,True,0.3495740135529508
1787900590551,378,393.2624362997638,969.4165454409614,373.47162561986914,968.404729088182,-1,-1,off_screen,0.0,2920,6,1.0,-0.0031130428562839273,4.252234850198714,True,0.3495740135529508
1787900590678,379,400.1997613929033,972.5153525896386,381.4900663517794,969.637916138619,-1,-1,off_screen,0.0,3046,6,1.0,-0.0031148689121880194,4.257434485450599,True,0.3495740135529508
