timestamp_ms,frame_index,capture_frame_id,gaze_x_raw,gaze_y_raw,gaze_x_smooth,gaze_y_smooth,grid_row,grid_col,section,confidence,dwell_time_ms,nrevisit_count,transition_rate,iris_size_delta,fps_actual,capture_fps,capture_age_ms,preprocess_ms,inference_ms,mapping_metrics_ms,total_processing_ms,dropped_frames_total,face_detected,gaze_status,calibration_quality,head_pitch,head_yaw,head_pose_shifted,is_blinking,total_blinks,blink_rate_bpm
1789487074392,1,745,1763.1088123180039,673.69179395015,1763.1088123180039,673.69179395015,1,1,main_file,0.30308619349849053,0,0,0.2,0.0,0.0,14.98432630429837,55.179999999381835,0.5254000025161076,8.536900000763126,0.9831999996094964,10.06260000212933,0,True,on_screen,0.726694797361591,-4.521879454919912,5.6856615014447325,False,False,0,0.0
1789487074402,2,746,1751.5298093077595,688.4463853863152,1761.0521381156154,676.312519374152,1,1,main_file,0.3087162867433205,9,0,0.2,0.0,97.91729905783805,14.981426936614108,2.6512999975238927,0.2831999991030898,8.166999999957625,1.0237000024062581,9.485200000199256,0,True,on_screen,0.726694797361591,-4.500870471677729,5.686276128742639,False,False,0,0.0
1789487074465,3,747,1703.5098024429815,710.0451906527189,1727.299719002082,696.098981732765,1,1,main_file,0.3776009079347453,72,0,0.2,0.0,89.73378261988685,14.980289458538701,0.5154999998921994,0.5111999998916872,15.009399998234585,2.2831999995105434,17.840100001194514,0,True,on_screen,0.726694797361591,-4.514208052858351,5.422839109699551,False,False,0,0.0
1789487074528,4,748,1672.5569417817337,731.9768369387955,1695.7724814304015,716.7616101575143,1,1,main_file,0.4441440175845426,136,0,0.2,0.0,82.34639938737533,14.983714575220992,0.1049999991664663,0.2576000006229151,8.971799998107599,0.8854000006977003,10.127699999429751,0,True,on_screen,0.726694797361591,-4.5365655756856995,5.007226674919274,False,False,0,0.0
1789487074593,5,749,1643.7082747447491,704.7373572184889,1671.1245889921004,711.0691678452472,1,1,main_file,0.47261795676768525,200,0,0.2,0.0,75.6525582603509,14.984410571345128,0.1584999990882352,0.5686000004061498,8.134600000630599,0.929300000279909,9.643699999287492,0,True,on_screen,0.726694797361591,-4.653772903040874,4.995521155112083,False,False,0,0.0
1789487074656,6,750,1604.6238908137707,728.4729594197006,1630.960710740313,721.5803923145206,1,1,main_file,0.5382970327110848,263,0,0.2,0.0,69.67161896808713,14.985848563484822,0.0911999995878432,0.21430000197142363,7.341699998505646,0.8912999983294867,8.458100001007551,0,True,on_screen,0.726694797361591,-4.886832736143475,4.817265467193687,False,False,0,0.0
1789487074736,7,751,1576.2018264009116,755.2881105414693,1599.9614219427742,740.6625066532049,1,1,main_file,0.6011248130285551,344,0,0.2,0.0,63.956872667830574,14.982079009639866,0.08450000314041972,0.20929999664076604,6.886099999974249,0.8450999994238373,7.950799998070579,0,True,on_screen,0.726694797361591,-4.791373558470667,4.71565623215683,False,False,0,0.0
1789487074800,8,752,1542.1713630185368,758.0868720536207,1569.1893586189422,749.9406365852426,1,1,main_file,0.6501841802207342,407,0,0.2,0.0,59.10119879920335,14.98272589331333,0.11760000052163377,0.2275000006193295,6.562899998243665,0.7951000006869435,7.595700000820216,0,True,on_screen,0.726694797361591,-4.790559773842176,4.227359331076494,False,False,0,0.0
1789487074864,9,753,1521.423017388577,745.4604535960776,1548.8001041980344,748.0282524991817,1,1,main_file,0.6698046831180855,472,0,0.2,0.0,54.76889856187902,14.98320296391467,0.15319999874918722,0.2746999998635147,8.202400000300258,0.8726999985810835,9.360399999422953,0,True,on_screen,0.726694797361591,-4.763298484204654,4.09195247183666,False,False,0,0.0
1789487074928,10,754,1512.9476002040267,725.9508199633109,1535.291729496318,739.7099985999214,1,1,main_file,0.6705592533502069,536,0,0.2,0.0,50.855894210513746,14.984198437385055,0.10140000085812062,0.3266000021540094,7.5796999990416225,0.8964999979070853,8.815299999696435,0,True,on_screen,0.726694797361591,-4.733293998519542,4.215574868712909,False,False,0,0.0
