timestamp_ms,frame_index,capture_frame_id,gaze_x_raw,gaze_y_raw,gaze_x_smooth,gaze_y_smooth,grid_row,grid_col,section,confidence,dwell_time_ms,nrevisit_count,transition_rate,iris_size_delta,fps_actual,capture_fps,capture_age_ms,preprocess_ms,inference_ms,mapping_metrics_ms,total_processing_ms,dropped_frames_total,face_detected,gaze_status,calibration_quality,head_pitch,head_yaw,head_pose_shifted,is_blinking,total_blinks,blink_rate_bpm
1789803362795,1,1503,1758.7388912634758,1980.0000000000002,1758.7388912634758,1980.0000000000002,-1,-1,off_screen,0.0,0,0,0.2,0.0,0.0,30.099548091305632,16.07069998863153,0.6686000269837677,15.855100005865097,2.0083000126760453,18.55710000381805,0,True,gaze_outside_screen,0.3022936218313471,-8.096094112896708,8.488987341536856,False,False,0,0.0
1789803362814,2,1504,1662.0947976783289,1980.0000000000002,1691.088025753873,1980.0,-1,-1,off_screen,0.0,18,0,0.2,0.0,53.23821436020785,30.09022845099251,2.122400008374825,0.4450000124052167,13.436000008368865,1.3526999973692,15.249599993694574,0,True,gaze_outside_screen,0.3022936218313471,-8.189887887119028,8.045749181462643,False,False,0,0.0
1789803362843,3,1505,2038.254594192732,1980.0000000000002,1934.1046236610741,1980.0,-1,-1,off_screen,0.0,47,0,0.2,0.0,51.29593578673396,30.09182254722411,0.1564999984111637,0.4192999913357198,14.37170000281185,1.44599998020567,16.260000003967434,0,True,gaze_outside_screen,0.3022936218313471,-8.409239087843872,8.151377718231045,False,False,0,0.0
1789803362876,4,1506,2225.5460582886412,1980.0000000000002,2138.1136279003713,1980.0,-1,-1,off_screen,0.0,80,0,0.2,0.0,49.21025058839961,30.090114678649442,0.3249000001233071,0.7058999908622354,17.427100014174357,1.3149000005796552,19.479900016449392,0,True,gaze_outside_screen,0.3022936218313471,-8.488705318373519,7.9663346068410075,False,False,0,0.0
1789803362908,5,1507,1993.1938354115457,1914.6529034939363,2036.6697731581935,1934.2570324457556,-1,-1,off_screen,0.0,112,0,0.2,0.0,47.45694018086065,30.092622355925702,0.242499983869493,0.5132000078447163,14.177700009895489,2.248200005851686,16.97490000515245,0,True,gaze_outside_screen,0.3022936218313471,-8.697878119856824,7.047385532913667,False,False,0,0.0
1789803362940,6,1508,1862.7454825136278,1799.4507628929848,1914.9227697069975,1839.8926437588161,-1,-1,off_screen,0.0,144,0,0.2,0.0,45.8397265975146,30.094157714597443,0.23030000738799572,0.45250001130625606,14.1818999836687,1.0119999933522195,15.681000018958002,0,True,gaze_outside_screen,0.3022936218313471,-8.883685523462447,6.238858266133124,False,False,0,0.0
1789803362971,7,1509,1830.2117090592799,1736.3107212071807,1855.6250272535951,1767.3852979726712,2,1,terminal,0.12690539034184523,0,0,0.4,0.0,44.46962758541262,30.09590565926017,0.3423000162001699,0.7347000064328313,12.23520000348799,1.8854000081773847,14.883199997711927,0,True,on_screen,0.3022936218313471,-8.813348386693235,5.9464816351736225,False,False,0,0.0
1789803363003,8,1510,1985.4557955037506,1722.823877863745,1946.506565028704,1736.1923038964228,2,2,terminal,0.0966785177367675,32,0,0.4,0.0,43.1672793600154,30.094350532277623,0.23370000417344272,0.2823999966494739,17.080399993574247,1.5236999897751957,18.901999981608242,0,True,on_screen,0.3022936218313471,-8.834876657623767,5.958889912262052,False,False,0,0.0
1789803363036,9,1511,1855.922325188758,1709.2086675143607,1883.097597140742,1717.303758428979,2,2,terminal,0.009393341040569547,65,0,0.4,0.0,41.8751718366094,30.095942778301165,0.15969999367371202,0.3510000242386013,14.435900026001036,1.6085999959614128,16.4130000048317,0,True,on_screen,0.3022936218313471,-8.837720670623298,5.888628712301291,False,False,0,0.0
1789803363067,10,1512,1877.2839090377395,1661.9905654139875,1880.2370600627064,1690.0877405207955,2,2,terminal,0.02227227360805828,95,0,0.4,0.0,40.84537654471115,30.096990358094992,0.24200000916607678,0.5487999878823757,14.000299997860566,1.6530000139027834,16.222500009462237,0,True,on_screen,0.3022936218313471,-8.897239303557484,5.941195898368557,False,False,0,0.0
1789803363118,11,1513,2150.2018354445054,1700.0146701712251,2069.212402829966,1697.0365912760963,2,2,terminal,0.3197914399126779,147,0,0.4,0.0,38.737100041593465,30.078482553958448,0.24850000045262277,0.5646000208798796,26.844199979677796,2.349199989112094,29.781300021568313,0,True,on_screen,0.3022936218313471,-8.951181915976832,6.050507693014021,False,False,0,0.0
1789803363148,12,1514,2317.162911207394,1656.8711013533666,2242.7777586941656,1668.9207483301855,2,2,terminal,0.5923138110698603,177,0,0.4,0.0,38.17599748992016,30.083172421145836,0.19389999215491116,0.535300001502037,22.521100006997585,1.9213000196032226,24.992699996801093,0,True,on_screen,0.3022936218313471,-8.95409766323263,5.882657139163113,False,False,0,0.0
1789803363179,13,1515,2411.876252784914,1569.9266989774633,2361.1467045576896,1599.62491378328,2,2,terminal,0.8110851177120908,207,0,0.4,0.0,37.56984591180377,30.08218984427948,0.22629997693002224,0.6853999802842736,26.150899997446686,1.8785999855026603,28.74000000883825,0,True,on_screen,0.3022936218313471,-9.065108144905025,6.076825885003385,False,False,0,0.0
1789803363211,14,1516,2394.650267426534,1525.5550844166698,2384.5991985658807,1547.776033226653,2,2,terminal,0.9113188946929781,240,0,0.4,0.0,36.93414504164749,30.087591946358888,0.2004999842029065,0.471399980597198,18.948800017824396,1.4567000034730881,20.895900001050904,0,True,on_screen,0.3022936218313471,-9.081960188296762,6.266133386337762,False,False,0,0.0
1789803363244,15,1517,2308.27332177556,1510.2198978634678,2331.1710848126563,1521.4867384724234,2,2,terminal,0.8726151410202879,273,0,0.4,0.0,36.34289088232613,30.088758087665536,0.21559998276643455,0.5110999918542802,17.842300003394485,1.562199991894886,19.942100014304742,0,True,on_screen,0.3022936218313471,-9.038894795375626,6.281029634642666,False,False,0,0.0
1789803363274,16,1518,2326.160557322432,1500.721796170282,2330.169765949006,1517.3370100315933,2,2,terminal,0.8728882069142041,302,0,0.4,0.0,35.96357702400759,30.09216307756035,0.14560000272467732,0.5929000035393983,13.69289998547174,2.440599986584857,16.747100016800687,0,True,on_screen,0.3022936218313471,-9.126666840214284,6.17738371190847,False,False,0,0.0
1789803363307,17,1519,2202.2914612324635,1472.4966190928817,2240.6549526474264,1485.9487363744952,2,2,terminal,0.7173985983735944,335,0,0.4,0.0,35.39098003185146,30.090647789228846,0.15410000924021006,0.32220000866800547,16.877899994142354,2.2307000181172043,19.448300008662045,0,True,on_screen,0.3022936218313471,-9.078316096590413,6.055510235941326,False,False,0,0.0
